"http://www.chicagotribune.com/entertainment/ct-things-to-do-in-chicago-this-weekend-20170601-photogallery.html","187708 bytes",43,"text/html"
"http://www.chicagotribune.com/business/columnists/reed/ct-biz-illinois-pension-bond-blowout-robert-reed-0131-story.html","171094 bytes",63,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-el-instituto-electoral-quiere-que-todos-los-chilangos-salgan-a-votar-20180208-story.html","176570 bytes",64,"text/html"
"http://www.chicagotribune.com/voiceit/culture/ct-hoy-patrisse-khan-cullors-discusses-what-s-next-for-black-lives-matter-20180208-story.html","213991 bytes",50,"text/html"
"http://www.chicagotribune.com/topic/arts-culture/architecture/01002000-topic.html","209846 bytes",124,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-film-session-sam-acho-biggs-20171225-story.html","251149 bytes",94,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-nikolas-cruz-autor-de-la-masacre-en-florida-dice-a-la-familia-que-lo-acogio-que-lo-siente-20180219-story.html","171949 bytes",61,"text/html"
"http://www.chicagotribune.com/hoy/entretenimiento/ct-hoy-entretenimiento-razones-por-las-que-black-panther-es-relevante-20180218-story.html","206301 bytes",65,"text/html"
"http://www.chicagotribune.com/sports/hockey/blackhawks/ct-spt-blackhawks-racism-haugh-20180218-story.html","228617 bytes",71,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-vic-fangio-coach-20171228-story.html","184426 bytes",81,"text/html"
"http://www.chicagotribune.com/news/columnists/kamin/ct-met-suburban-architecture-kamin-0218-story,amp.html","56713 bytes",29,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-trump-un-peligro-para-eeuu-y-el-mundo-entero-20180208-story.html","252350 bytes",61,"text/html"
"http://www.chicagotribune.com/hoy/ct-how-to-save-a-life-from-heroin-20180208-story.html","210755 bytes",74,"text/html"
"http://www.chicagotribune.com/news/nationworld/ct-florida-shooting-survivors-lash-out-20180218-story.html","225980 bytes",69,"text/html"
"http://www.chicagotribune.com/business/columnists/reed/ct-biz-wells-fargo-sanctions-necessary-robert-reed-0206-story.html","182784 bytes",68,"text/html"
"http://www.chicagotribune.com/topic/sports/football/sherrick-mcmanis-pespt0012764-topic.html","197309 bytes",97,"text/html"
"http://www.chicagotribune.com/news/nationworld/fl-school-shooting-family-helped-nikolas-cruz-20180217-story.html","260603 bytes",79,"text/html"
"http://www.chicagotribune.com/topic/sports/football/deiondre-hall-pesptf00497-topic.html","195663 bytes",88,"text/html"
"http://www.chicagotribune.com/news/nationworld/ct-rare-copy-declaration-of-independence-20180218-story.html","212614 bytes",62,"text/html"
"http://www.chicagotribune.com/business/ct-robert-reed-staff.html?page=9","142558 bytes",59,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-son-ya-12-los-mexicanos-arrestados-en-uruguay-por-asalto-a-una-joyeria-20180208-story.html","170921 bytes",61,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-nacionalistas-blancos-y-neonazis-se-enfrentaron-con-contraprotestantes-en-virginia-20170813-photogallery.html","190886 bytes",43,"text/html"
"http://www.chicagotribune.com/topic/politics-government/government/regional-transportation-authority-orgovv0000380-topic.html","197501 bytes",107,"text/html"
"http://www.chicagotribune.com/redeye/culture/ct-redeye-what-to-do-presidents-day-chicago-20180217-story.html","167685 bytes",60,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-bears-browns-week-16-score-20171224-htmlstory.html","164851 bytes",48,"text/html"
"http://www.chicagotribune.com/hoy/ct-hoy-pilsen-residents-take-their-voices-to-the-airwaves-against-gentrification-20170908-story.html","205843 bytes",63,"text/html"
"http://www.chicagotribune.com/topic/sports/football/prince-amukamara-pespt000009740-topic.html?spell=on&target=galleries","103996 bytes",54,"text/html"
"http://www.chicagotribune.com/bluesky/","312771 bytes",157,"text/html"
"http://www.chicagotribune.com/news/columnists/kamin/chinews-blair-kamin-20130507-staff.html","142730 bytes",58,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-periodista-busco-asilo-en-eeuu-hace-casi-10-anos-y-ahora-enfrenta-la-deportacion-20180207-story.html","157970 bytes",60,"text/html"
"http://www.chicagotribune.com/hoy/deportes/ct-hoy-federer-regresa-al-primer-puesto-del-ranking-20180216-story.html","173383 bytes",66,"text/html"
"http://www.chicagotribune.com/business/ct-robert-reed-staff.html?page=8","141656 bytes",58,"text/html"
"http://www.chicagotribune.com/dining/foodfocus/ct-food-chinese-food-chicago-best-craving-gallery-photogallery.html","194607 bytes",45,"text/html"
"http://www.chicagotribune.com/sports/international/ct-olympics-norovirus-james-wisniewski-20180218-story.html","213927 bytes",64,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-outside-linebackers-review-biggs-20180214-story.html","249605 bytes",82,"text/html"
"http://www.chicagotribune.com/business/ct-robert-reed-staff.html?page=7","141060 bytes",58,"text/html"
"http://www.chicagotribune.com/topic/environmental-issues/conservation/national-parks/06002000982-topic.html","195752 bytes",102,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-capturan-a-ladron-en-eeuu-gracias-a-caricatura-20180209-story.html","166809 bytes",61,"text/html"
"http://www.chicagotribune.com/entertainment/movies/chi-movie-reviews-pictures-pg-photogallery.html","189850 bytes",50,"text/html"
"http://www.chicagotribune.com/classified/automotive/autoshow/ct-auto-show-winners-losers-0214-story.html","246876 bytes",70,"text/html"
"http://www.chicagotribune.com/hoy/deportes/ct-90mins-jungbluth-mueve-el-mundo-para-poner-a-ecuador-en-la-nieve-20180216-story.html","223725 bytes",61,"text/html"
"http://www.chicagotribune.com/sports/columnists/ct-prince-amukamara-bears-biggs-spt-0730-20170-002-photo.html","165102 bytes",42,"text/html"
"http://www.chicagotribune.com/news/local/breaking/ct-met-fugitive-guilty-attempted-murder-20180219-story.html","171054 bytes",61,"text/html"
"http://www.chicagotribune.com/hoy/clasificados/","145520 bytes",50,"text/html"
"http://www.chicagotribune.com/topic/business/real-estate/commercial-real-estate/t040200001-topic.html","192390 bytes",104,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-jordan-howard-season-review-20180206-story.html","260319 bytes",87,"text/html"
"http://www.chicagotribune.com/business/ct-robert-reed-staff.html?page=6","141057 bytes",58,"text/html"
"http://www.chicagotribune.com/news/opinion/editorials/ct-edit-rauner-republican-governor-endorsement-0218-story.html","203155 bytes",70,"text/html"
"http://www.chicagotribune.com/business/ct-biz-lincoln-towing-license-hearing-20180213-story.html","205320 bytes",62,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-mitch-trubisky-season-review-20180205-story.html","262376 bytes",94,"text/html"
"http://www.chicagotribune.com/business/ct-robert-reed-staff.html?page=5","140841 bytes",58,"text/html"
"http://www.chicagotribune.com/topic/politics-government/grover-cleveland-peplt001178-topic.html","182024 bytes",89,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-hace-5-meses-el-fbi-fue-advertido-de-que-el-sospechoso-iba-a-disparar-en-la-escuela-de-florida-20180216-story.html","235276 bytes",67,"text/html"
"http://www.chicagotribune.com/sports/football/bears/","352980 bytes",132,"text/html"
"http://www.chicagotribune.com/hoy/entretenimiento/ct-hoy-premios-sag-2018-20180121-photogallery.html","186019 bytes",43,"text/html"
"http://www.chicagotribune.com/hoy/deportes/ct-hoy-america-guadalajara-tigres-y-tijuana-inician-su-camino-en-la-concachampions-20180219-story.html","224328 bytes",68,"text/html"
"http://www.chicagotribune.com/bluesky/technology/","175702 bytes",74,"text/html"
"http://www.chicagotribune.com/classified/automotive/sc-car-start-battery-autos-0128-20160122-story.html","176345 bytes",62,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-new-coach-biggs-essentials-20171230-story.html","224630 bytes",72,"text/html"
"http://www.chicagotribune.com/topic/sports/football/al-afalava-pespt0000008663-topic.html","134206 bytes",66,"text/html"
"http://www.chicagotribune.com/lifestyles/travel/ct-twin-cities-ice-bars-20180124-story.html","238164 bytes",61,"text/html"
"http://www.chicagotribune.com/business/ct-robert-reed-staff.html?page=4","141164 bytes",59,"text/html"
